"strap","带; 用带捆扎， 束牢； 用绷带包扎","He tightened the strap on his backpack.","他拉緊了背包的帶子。"
"diversify","多样化， 不同","The company is trying to diversify its range of products.","該公司正試圖使其產品範圍多樣化。"
"graph","图表","The graph shows a sharp increase in sales over the last quarter.","圖表顯示上個季度的銷售額急劇增長。"
"feast","尽情享用; 节日；盛宴，宴会","The villagers prepared a great feast to celebrate the harvest.","村民們準備了一場盛大的宴會來慶祝豐收。"
"sodium","钠","This food is high in sodium, so you shouldn't eat too much of it.","這種食物鈉含量很高，所以你不應該吃太多。"
"imbibe","喝； 吸收， 接受","She imbibed the local culture during her year abroad.","她在國外的一年裡吸收了當地的文化。"
"impermeable","不可渗透的， 不透水的","This jacket is made of an impermeable material to keep you dry in the rain.","這件夾克由不透水材料製成，可讓你在雨中保持乾爽。"
"precautionary","预防的","As a precautionary measure, the school was closed during the snowstorm.","作為預防措施，學校在暴風雪期間關閉。"
"pretentious","自负的","He's so pretentious, always using big words to sound smart.","他太自負了，總是用大詞來顯得聰明。"
"tackle","对付，处理；阻截；抢球; 拦截； 用具","The government is determined to tackle the problem of unemployment.","政府決心處理失業問題。"
"solvent","有溶解力的； 有偿付能力的; 溶剂","The company is no longer solvent and must declare bankruptcy.","該公司已無償付能力，必須宣布破產。"
"nude","裸体的","The artist was famous for his paintings of nude figures.","這位藝術家以其裸體人物畫而聞名。"
"distract","分散注意力， 使分心","The loud music distracted me from my studies.","嘈雜的音樂分散了我學習的注意力。"
"palate","上腭； 味觉， 品尝力","The chef creates dishes that appeal to a sophisticated palate.","這位廚師創造出能吸引高雅味覺的菜餚。"
"influenza","流行性感冒","The annual influenza vaccine is recommended for all age groups.","建議所有年齡層的人每年都接種流感疫苗。"
"loan","贷款；出借，借出；暂借的东西; 借出； 贷给","He took out a loan to buy a new car.","他貸款買了一輛新車。"
"virtual","模拟的， 虚拟的； 实际上的， 事实上的","With virtual reality, you can experience visiting another planet.","透過虛擬實境，你可以體驗造訪另一個星球。"
"squeeze","挤压；挤入；挤过，塞入；压榨，榨取；","She squeezed the orange to get some juice.","她擠壓柳橙以取得一些果汁。"
"endless","无止境的， 无穷尽的","The journey through the desert seemed endless.","穿越沙漠的旅程似乎永無止境。"
"pound","猛击；捣碎；怦怦跳; 磅； 英镑","My heart was pounding with excitement.","我的心因興奮而怦怦直跳。"
"load","负荷，负担；装载; 装载， 使负担","The truck was carrying a heavy load of bricks.","卡車上載著沉重的磚塊。"
"plantation","种植园； 人造林","The region is famous for its large coffee plantations.","該地區以其大型咖啡種植園而聞名。"
"ignore","忽视； 不顾， 不理","He chose to ignore my advice and do it his own way.","他選擇忽略我的建議，用自己的方式去做。"
"hemisphere","半球； 大脑半球","Australia is in the Southern Hemisphere.","澳大利亞位於南半球。"
"continuation","延长， 延续， 持续； 延长物， 扩建物； 延续部分","This movie is a continuation of the story from the first film.","這部電影是第一部電影故事的延續。"
"applaud","鼓掌， 喝彩； 称赞","The audience applauded loudly at the end of the performance.","表演結束時，觀眾熱烈鼓掌。"
"lunar","月亮的","The lunar eclipse was a spectacular sight.","月食是一場壯觀的景象。"
"poetry","诗歌； 诗集； 诗意","She enjoys reading poetry in her free time.","她喜歡在空閒時間閱讀詩歌。"
"arrogant","傲慢的， 自大的","His arrogant attitude made him unpopular with his colleagues.","他傲慢的態度使他在同事中不受歡迎。"
"relay","转播； 传达， 转述; 接替人员， 轮换者； 接力赛； 中继设备","The final event of the track meet is the 4x100 meter relay.","田徑運動會的最後一個項目是4x100米接力賽。"
"permission","允许， 同意； 许可证， 书面许可","You need to ask for permission before you leave the classroom.","在離開教室前，你需要先請求允許。"
"monogamous","一夫一妻制的； 单配的","Many bird species are monogamous and mate for life.","許多鳥類是一夫一妻制的，並且終生配對。"
"schedule","安排，预定; 时刻表， 日程表； 清单， 明细表","What is your schedule for tomorrow?","你明天的行程是什麼？"
"apprehend","逮捕； 领会， 理解","The police managed to apprehend the suspect after a long chase.","經過長時間的追捕，警方成功逮捕了嫌疑人。"
"crippling","令人震惊的； 严重损害身体的； 极其有害的","The accident left him with a crippling injury.","那次事故給他留下了嚴重的傷害。"
"inherit","继承， 遗传而得","She inherited her mother's beautiful blue eyes.","她遺傳了母親美麗的藍眼睛。"
"arduous","费力的， 艰巨的","Climbing Mount Everest is an arduous task.","攀登珠穆朗瑪峰是一項艱鉅的任務。"
"interpret","解释， 说明； 理解； 翻译","How would you interpret this poem?","你會如何解讀這首詩？"
"faction","派别， 派系， 小集团； 派系斗争","The political party was split into several different factions.","該政黨分裂成幾個不同派系。"
"beach","海滩， 湖滩， 河滩","We spent the afternoon relaxing on the beach.","我們在海灘上放鬆了一個下午。"
"universe","宇宙； 世界","Scientists believe the universe is constantly expanding.","科學家相信宇宙正在不斷擴張。"
"blanket","毯子； 覆盖物","She covered the sleeping child with a warm blanket.","她用一條溫暖的毯子蓋住了熟睡的孩子。"
"grant","给予，授予；允许，同意；承认; 拨款； 津贴； 授予物","The university granted him a scholarship to continue his studies.","大學授予他獎學金以繼續他的學業。"
"recoup","收回， 弥补","The company is trying to recoup its losses from last year.","公司正試圖彌補去年的虧損。"
"aquifer","含水土层","Many communities rely on underground aquifers for their drinking water.","許多社區依賴地下含水層獲取飲用水。"
"append","附加， 增补","Please append your signature to the bottom of the document.","請在文件底部附上您的簽名。"
"newsletter","时事通讯","The company sends out a monthly newsletter to its customers.","該公司每月向其客戶發送一份時事通訊。"
"copilot","副驾驶员","The copilot assisted the captain during the flight.","副駕駛在飛行期間協助機長。"
"frigid","寒冷的； 冷淡的","The explorers faced frigid temperatures in the Antarctic.","探險家們在南極面臨嚴寒的氣溫。"
"relic","遗物， 遗迹， 遗风","The museum contains many ancient relics from the Roman Empire.","博物館裡收藏了許多來自羅馬帝國的古老文物。"
"bellows","风箱","The blacksmith used a bellows to heat the fire.","鐵匠用風箱來加熱火爐。"
"convert","改变； 转变， 转化","The old warehouse was converted into modern apartments.","舊倉庫被改造成了現代公寓。"
"construct","建造； 创立; 构想， 观念","They plan to construct a new bridge across the river.","他們計劃在河上建造一座新橋。"
"attempt","尝试； 努力","He made a successful attempt to break the world record.","他成功地嘗試打破了世界紀錄。"
"rivalry","竞争 ； 敌对","There is a friendly rivalry between the two brothers.","兩兄弟之間存在著友好的競爭關係。"
"charisma","超凡魅力； 感召力； 号召力","The political leader was known for his charisma and powerful speeches.","那位政治領袖以其超凡的魅力和有力的演講而聞名。"
"division","除， 除法； 分开， 分隔； 分配； 部分； 分歧， 分裂； 部门","The division of tasks among team members is crucial for efficiency.","在團隊成員之間分配任務對於效率至關重要。"
"balance","使平衡，使均衡; 天平， 秤； 平衡； 差额； 余款","It's important to find a balance between work and personal life.","在工作和個人生活之間找到平衡非常重要。"
"stalk","偷偷接近； 跟踪； 趾高气扬地走; 茎，梗，柄","The lion stalked its prey through the tall grass.","獅子穿過高高的草叢，悄悄地跟蹤它的獵物。"
